manufacturer,model,description,transmission,gear,engine_capacity,fuel_type,powertrain,engine_power,WLTP_metric_low,WLTP_metric_medium,WLTP_metric_high,WLTP_metric_extra_high,WLTPCO2,Emissions_CO,THC_emissions,emissions_NOx,noise_level
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Edition / Black Leather (09/21),M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,8.2,6.4,5.8,7.2,153,240,21,26,66
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Edition / Black Leather / Safety Pack (09/21),M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,8.2,6.4,5.8,7.2,153,240,21,26,66
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Edition / Stone Leather / Safety Pack (09/21),M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,8.2,6.4,5.8,7.2,153,240,21,26,66
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Edition Auto / Black Leather (09/21),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9,6.9,6.3,7.8,166,151,24,16,67
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Edition Auto / Black Leather / Safety Pack (09/21),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9,6.9,6.3,7.8,166,151,24,16,67
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Edition Auto / Stone Leather / Safety Pack (09/21),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9,6.9,6.3,7.8,166,151,24,16,67
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Edition Auto NoPLG / Black Leather (05/22),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9,6.9,6.3,7.8,166,151,24,16,67
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Edition Auto NoPLG / Black Leather (05/22),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9,6.9,6.3,7.8,166,151,24,16,67
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Edition Auto NoPLG / Black Leather / Safety Pack (05/22),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9,6.9,6.3,7.8,166,151,24,16,67
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Edition Auto NoPLG / Stone Leather / Safety Pack (05/22),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9,6.9,6.3,7.8,166,151,24,16,67
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Edition Auto NoPLG NoBSM / Black Leather (07/22),A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),121,9,6.9,6.3,7.8,166,151,24,16,67
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Edition NoPLG / Black Leather (05/22),M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,8.2,6.4,5.8,7.2,153,240,21,26,66
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Edition NoPLG / Black Leather / Safety Pack (05/22),M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,8.2,6.4,5.8,7.2,153,240,21,26,66
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Edition NoPLG / Stone Leather / Safety Pack (05/22),M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,8.2,6.4,5.8,7.2,153,240,21,26,66
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport Edition NoPLG NoBSM / Black Leather (07/22),M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,8.2,6.4,5.8,7.2,153,240,21,26,66
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport NoPLG / Black Leather (05/22),M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,8.2,6.4,5.8,7.2,153,240,21,26,66
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport NoPLG / Black Leather / Safety Pack (05/22),M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,8.2,6.4,5.8,7.2,153,240,21,26,66
MAZDA,Mazda CX-5,2.0 165ps 2WD Sport NoPLG / Stone Leather / Safety Pack (05/22),M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),121,8.2,6.4,5.8,7.2,153,240,21,26,66
MAZDA,Mazda CX-5,2.2D 150ps 2WD SE-L / Black Cloth (09/21),M6,Manual,2191,Diesel,Internal Combustion Engine (ICE),110,5.9,5.3,4.9,6.3,147,88,0,76,67
MAZDA,Mazda CX-5,2.2D 150ps 2WD SE-L Auto / Black Cloth (09/21),A6,Automatic,2191,Diesel,Internal Combustion Engine (ICE),110,7.5,5.8,5.2,6.6,160,66,0,34,67
MAZDA,Mazda CX-5,2.2D 150ps 2WD Sport / Black Leather (09/21),M6,Manual,2191,Diesel,Internal Combustion Engine (ICE),110,6.2,5.3,4.7,6.3,147,71,0,62,67
MAZDA,Mazda CX-5,2.2D 150ps 2WD Sport Auto / Black Leather (09/21),A6,Automatic,2191,Diesel,Internal Combustion Engine (ICE),110,7.5,5.9,5.2,6.5,160,56,0,35,67
MAZDA,Mazda CX-5,2.2D 150ps 2WD Sport Auto NoPLG / Black Leather (05/22),A6,Automatic,2191,Diesel,Internal Combustion Engine (ICE),110,7.5,5.9,5.2,6.5,160,56,0,35,67
MAZDA,Mazda CX-5,2.2D 150ps 2WD Sport Edition / Black Leather (09/21),M6,Manual,2191,Diesel,Internal Combustion Engine (ICE),110,6.2,5.3,4.7,6.3,147,71,0,62,67
MAZDA,Mazda CX-5,2.2D 150ps 2WD Sport Edition Auto / Black Leather (09/21),A6,Automatic,2191,Diesel,Internal Combustion Engine (ICE),110,7.5,5.9,5.2,6.5,160,56,0,35,67
MAZDA,Mazda CX-5,2.2D 150ps 2WD Sport Edition Auto No PLG / Black Leather (05/22),A6,Automatic,2191,Diesel,Internal Combustion Engine (ICE),110,7.5,5.9,5.2,6.5,160,56,0,35,67
MAZDA,Mazda CX-5,2.2D 150ps 2WD Sport Edition NoPLG / Black Leather (05/22),M6,Manual,2191,Diesel,Internal Combustion Engine (ICE),110,6.2,5.3,4.7,6.3,147,71,0,62,67
MAZDA,Mazda CX-5,2.2D 150ps 2WD Sport NoPLG / Black Leather (05/22),M6,Manual,2191,Diesel,Internal Combustion Engine (ICE),110,6.2,5.3,4.7,6.3,147,71,0,62,67
MAZDA,Mazda CX-5,2.2D 184ps 2WD Sport / Black Leather (09/21),M6,Manual,2191,Diesel,Internal Combustion Engine (ICE),135,6.2,5.3,4.7,6.3,147,71,0,62,67
MAZDA,Mazda CX-5,2.2D 184ps 2WD Sport / Black Leather / Safety Pack (09/21),M6,Manual,2191,Diesel,Internal Combustion Engine (ICE),135,6.2,5.3,4.7,6.3,147,71,0,62,67
MAZDA,Mazda CX-5,2.2D 184ps 2WD Sport Auto / Black Leather (09/21),A6,Automatic,2191,Diesel,Internal Combustion Engine (ICE),135,7.5,5.9,5.2,6.5,160,56,0,35,67
MAZDA,Mazda CX-5,2.2D 184ps 2WD Sport Auto / Black Leather / Safety Pack (09/21),A6,Automatic,2191,Diesel,Internal Combustion Engine (ICE),135,7.5,5.9,5.2,6.5,160,56,0,35,67
MAZDA,Mazda CX-5,2.2D 184ps 2WD Sport Auto NoPLG / Black Leather (05/22),A6,Automatic,2191,Diesel,Internal Combustion Engine (ICE),135,7.5,5.9,5.2,6.5,160,56,0,35,67
MAZDA,Mazda CX-5,2.2D 184ps 2WD Sport Auto NoPLG / Black Leather / Safety Pack (05/22),A6,Automatic,2191,Diesel,Internal Combustion Engine (ICE),135,7.5,5.9,5.2,6.5,160,56,0,35,67
MAZDA,Mazda CX-5,2.2D 184ps 2WD Sport Edition / Black Leather (09/21),M6,Manual,2191,Diesel,Internal Combustion Engine (ICE),135,6.2,5.3,4.7,6.3,147,71,0,62,67
MAZDA,Mazda CX-5,2.2D 184ps 2WD Sport Edition / Black Leather / Safety Pack (09/21),M6,Manual,2191,Diesel,Internal Combustion Engine (ICE),135,6.2,5.3,4.7,6.3,147,71,0,62,67
MAZDA,Mazda CX-5,2.2D 184ps 2WD Sport Edition Auto / Black Leather (09/21),A6,Automatic,2191,Diesel,Internal Combustion Engine (ICE),135,7.5,5.9,5.2,6.5,160,56,0,35,67
MAZDA,Mazda CX-5,2.2D 184ps 2WD Sport Edition Auto / Black Leather / Safety Pack (09/21),A6,Automatic,2191,Diesel,Internal Combustion Engine (ICE),135,7.5,5.9,5.2,6.5,160,56,0,35,67
MAZDA,Mazda CX-5,2.2D 184ps 2WD Sport Edition Auto NoPLG / Black Leather (05/22),A6,Automatic,2191,Diesel,Internal Combustion Engine (ICE),135,7.5,5.9,5.2,6.5,160,56,0,35,67
MAZDA,Mazda CX-5,2.2D 184ps 2WD Sport Edition Auto NoPLG / Black Leather / Safety Pack (05/22),A6,Automatic,2191,Diesel,Internal Combustion Engine (ICE),135,7.5,5.9,5.2,6.5,160,56,0,35,67
MAZDA,Mazda CX-5,2.2D 184ps 2WD Sport Edition NoPLG / Black Leather (05/22),M6,Manual,2191,Diesel,Internal Combustion Engine (ICE),135,6.2,5.3,4.7,6.3,147,71,0,62,67
MAZDA,Mazda CX-5,2.2D 184ps 2WD Sport Edition NoPLG / Black Leather / Safety Pack (05/22),M6,Manual,2191,Diesel,Internal Combustion Engine (ICE),135,6.2,5.3,4.7,6.3,147,71,0,62,67
MAZDA,Mazda CX-5,2.2D 184ps 2WD Sport NoPLG / Black Leather (05/22),M6,Manual,2191,Diesel,Internal Combustion Engine (ICE),135,6.2,5.3,4.7,6.3,147,71,0,62,67
MAZDA,Mazda CX-5,2.2D 184ps 2WD Sport NoPLG / Black Leather / Safety Pack (05/22),M6,Manual,2191,Diesel,Internal Combustion Engine (ICE),135,6.2,5.3,4.7,6.3,147,71,0,62,67
MAZDA,Mazda CX-5,2.2D 184ps AWD GT Sport / Brown Nappa Leather (09/21),M6,Manual,2191,Diesel,Internal Combustion Engine (ICE),135,6.7,5.9,5.5,7,165,65,0,68,67
MAZDA,Mazda CX-5,2.2D 184ps AWD GT Sport Auto / Brown Nappa Leather (09/21),A6,Automatic,2191,Diesel,Internal Combustion Engine (ICE),135,7.9,6.5,5.4,7.2,173,67,0,64,67
MAZDA,Mazda CX-5,2.2D 184ps AWD Sport Auto / Black Leather (09/21),A6,Automatic,2191,Diesel,Internal Combustion Engine (ICE),135,7.9,6.5,5.4,7.2,173,67,0,64,67
MAZDA,Mazda CX-5,2.2D 184ps AWD Sport Auto / Black Leather / Safety Pack (09/21),A6,Automatic,2191,Diesel,Internal Combustion Engine (ICE),135,7.9,6.5,5.4,7.2,173,67,0,64,67
MAZDA,Mazda CX-5,2.2D 184ps AWD Sport Auto NoPLG / Black Leather (05/22),A6,Automatic,2191,Diesel,Internal Combustion Engine (ICE),135,7.9,6.5,5.4,7.2,173,67,0,64,67
MAZDA,Mazda CX-5,2.2D 184ps AWD Sport Auto NoPLG / Black Leather / Safety Pack (05/22),A6,Automatic,2191,Diesel,Internal Combustion Engine (ICE),135,7.9,6.5,5.4,7.2,173,67,0,64,67
MAZDA,Mazda CX-5,2.2D 184ps AWD Sport Edition Auto / Black Leather (09/21),A6,Automatic,2191,Diesel,Internal Combustion Engine (ICE),135,7.9,6.5,5.4,7.2,173,67,0,64,67
MAZDA,Mazda CX-5,2.2D 184ps AWD Sport Edition Auto / Black Leather / Safety Pack (09/21),A6,Automatic,2191,Diesel,Internal Combustion Engine (ICE),135,7.9,6.5,5.4,7.2,173,67,0,64,67
MAZDA,Mazda CX-5,2.2D 184ps AWD Sport Edition Auto NoPLG / Black Leather (05/22),A6,Automatic,2191,Diesel,Internal Combustion Engine (ICE),135,7.9,6.5,5.4,7.2,173,67,0,64,67
MAZDA,Mazda CX-5,2.5 194ps AWD GT Sport Auto / Brown Nappa Leather (09/21),A6,Automatic,2488,Petrol,Internal Combustion Engine (ICE),143,10.4,7.7,7.1,8,182,116,14,10,66
MAZDA,Mazda CX-60,2.5 327ps AWD Exclusive-Line Auto / Black Lth  / Drv Assist (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Exclusive-Line Auto / Black Lth (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Exclusive-Line Auto / Black Lth / Comf (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Exclusive-Line Auto / Black Lth / Comf / Conven (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Exclusive-Line Auto / Black Lth / Comf / Conven / Drv Assist (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Exclusive-Line Auto / Black Lth / Comf / Drv Assist (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Exclusive-Line Auto / Black Lth / Conven (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Exclusive-Line Auto / Black Lth / Conven / Drv Assist (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Homura Auto / Black Lth  / Conven / Pano (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Homura Auto / Black Lth (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Homura Auto / Black Lth / Conven (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Homura Auto / Black Lth / Conven / Drv Assist (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Homura Auto / Black Lth / Conven / Drv Assist / Pano (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Homura Auto / Black Lth / Drv Assist (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Homura Auto / Black Lth / Drv Assist / Pano (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Homura Auto / Black Lth / Pano (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Takumi Auto / White Nappa Lth (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Takumi Auto / White Nappa Lth / Conven / Pano (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Takumi Auto / White Nappa Lth / Drv Assist / Pano (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Takumi Auto / White Nappa Lth/ Conven (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Takumi Auto / White Nappa Lth/ Conven / Drv Assist (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Takumi Auto / White Nappa Lth/ Conven / Drv Assist / Pano (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Takumi Auto / White Nappa Lth/ Drv Assist (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda CX-60,2.5 327ps AWD Takumi Auto / White Nappa Lth/ Pano (04/22),A8,Automatic,2488,Petrol,Plug-in Hybrid Electric Vehicle (PHEV),241,9.8,7.3,6.9,8.4,180,342,20,7,66
MAZDA,Mazda MX-5,1.5 132ps SE-L / Black Cloth (11/21),M6,Manual,1496,Petrol,Micro Hybrid,97,7.9,5.9,5.4,6.6,142,163,13,21,67
MAZDA,Mazda MX-5,1.5 132ps Sport / Black Leather (11/21),M6,Manual,1496,Petrol,Micro Hybrid,97,7.9,5.9,5.4,6.6,142,163,13,21,67
MAZDA,Mazda MX-5,2.0 184ps GT Sport Tech / White Nappa Leather (11/21),M6,Manual,1998,Petrol,Micro Hybrid,135,9.2,6.4,5.9,7,155,212,18,16,68
MAZDA,Mazda MX-5,2.0 184ps Sport Tech / Black Leather (11/21),M6,Manual,1998,Petrol,Micro Hybrid,135,9.2,6.4,5.9,7,155,212,18,16,68
MAZDA,Mazda MX-5,RF 1.5 132ps SE-L / Black Cloth (11/21),M6,Manual,1496,Petrol,Micro Hybrid,97,7.9,5.9,5.4,6.6,142,163,13,21,67
MAZDA,Mazda MX-5,RF 1.5 132ps Sport / Black Leather (11/21),M6,Manual,1496,Petrol,Micro Hybrid,97,7.9,5.9,5.4,6.6,142,163,13,21,67
MAZDA,Mazda MX-5,RF 2.0 184ps GT Sport Tech / White Nappa Leather (11/21),M6,Manual,1998,Petrol,Micro Hybrid,135,9.2,6.4,5.9,7,155,197,18,15,68
MAZDA,Mazda MX-5,RF 2.0 184ps GT Sport Tech / White Nappa Leather (11/21),M6,Manual,1998,Petrol,Micro Hybrid,135,9.2,6.4,5.9,7,155,197,18,15,68
MAZDA,Mazda MX-5,RF 2.0 184ps GT Sport Tech Auto / White Nappa Leather (11/21),A6,Automatic,1998,Petrol,Micro Hybrid,135,10.8,7.5,6.5,7.5,171,175,17,8,68
MAZDA,Mazda MX-5,RF 2.0 184ps GT Sport Tech Auto / White Nappa Leather (11/21),A6,Automatic,1998,Petrol,Micro Hybrid,135,10.8,7.5,6.5,7.5,171,175,17,8,68
MAZDA,Mazda MX-5,RF 2.0 184ps Sport Tech / Black Leather (11/21),M6,Manual,1998,Petrol,Micro Hybrid,135,9.2,6.4,5.9,7,155,197,18,15,68
MAZDA,Mazda MX-5,RF 2.0 184ps Sport Tech Auto / Black Leather (11/21),A6,Automatic,1998,Petrol,Micro Hybrid,135,10.8,7.5,6.5,7.5,171,175,17,8,68
MAZDA,Mazda2,1.5 115ps GT Sport Tech / Blue/Grey Leather (04/21),M6,Manual,1496,Petrol,Mild Hybrid Electric Vehicle (MHEV),85,6,4.8,5.3,5.3,113,68,32,21,64
MAZDA,Mazda2,1.5 115ps GT Sport Tech / Blue/Grey leather (12/21),M6,Manual,1496,Petrol,Mild Hybrid Electric Vehicle (MHEV),85,6,4.8,4.3,5.3,113,68,32,21,64
MAZDA,Mazda2,1.5 75ps SE-L / Brown Cloth (12/21),M6,Manual,1496,Petrol,Internal Combustion Engine (ICE),55,5.8,4.6,4.2,5.1,109,69,21,25,64
MAZDA,Mazda2,1.5 90ps GT Sport / Blue/Grey Leather (04/21),M6,Manual,1496,Petrol,Mild Hybrid Electric Vehicle (MHEV),66,5.7,4.5,4.1,5.1,107,95,29,29,64
MAZDA,Mazda2,1.5 90ps GT Sport / Blue/Grey leather (12/21),M6,Manual,1496,Petrol,Mild Hybrid Electric Vehicle (MHEV),66,5.7,4.5,4.1,5.1,107,95,29,29,64
MAZDA,Mazda2,1.5 90ps GT Sport Auto / Blue/Grey Leather (04/21),A6,Automatic,1496,Petrol,Mild Hybrid Electric Vehicle (MHEV),66,6.4,5,4.7,5.9,122,74,21,11,64
MAZDA,Mazda2,1.5 90ps GT Sport Auto / Blue/Grey leather (12/21),A6,Automatic,1496,Petrol,Mild Hybrid Electric Vehicle (MHEV),66,6.4,5,4.7,5.9,122,74,21,11,64
MAZDA,Mazda2,1.5 90ps SE-L / Brown Cloth (12/21),M6,Manual,1496,Petrol,Mild Hybrid Electric Vehicle (MHEV),66,5.7,4.5,4.1,5.1,107,95,29,29,64
MAZDA,Mazda2,1.5 90ps Sport / Blue Cloth (04/21),M6,Manual,1496,Petrol,Mild Hybrid Electric Vehicle (MHEV),66,5.7,4.5,4.1,5.1,107,95,29,29,64
MAZDA,Mazda2,1.5 90ps Sport / Blue Cloth (12/21),M6,Manual,1496,Petrol,Mild Hybrid Electric Vehicle (MHEV),66,5.7,4.5,4.1,5.1,107,95,29,29,64
MAZDA,Mazda2,1.5 90ps Sport Auto / Blue Cloth (04/21),A6,Automatic,1496,Petrol,Mild Hybrid Electric Vehicle (MHEV),66,6.4,5,4.7,5.9,122,74,21,11,64
MAZDA,Mazda2,1.5 90ps Sport Auto / Blue Cloth (12/21),A6,Automatic,1496,Petrol,Mild Hybrid Electric Vehicle (MHEV),66,6.4,5,4.7,5.9,122,74,21,11,64
MAZDA,Mazda2,Hybrid 1.5 116ps Agile Auto / Black Cloth (04/22),A6,Automatic,1490,Petrol,Hybrid Electric Vehicle (HEV),68,2.8,2.9,3.5,5,87,149,25,10,70
MAZDA,Mazda2,Hybrid 1.5 116ps Agile Auto / Cloth-Leatherette / Comf (04/22),A6,Automatic,1490,Petrol,Hybrid Electric Vehicle (HEV),68,2.8,2.9,3.5,5,87,149,25,10,70
MAZDA,Mazda2,Hybrid 1.5 116ps Pure Auto / Black Cloth (04/22),A6,Automatic,1490,Petrol,Hybrid Electric Vehicle (HEV),68,2.8,2.9,3.5,5,87,149,25,10,70
MAZDA,Mazda2,Hybrid 1.5 116ps Select Auto / Cloth-Leatherette (04/22),A6,Automatic,1490,Petrol,Hybrid Electric Vehicle (HEV),68,3,3.1,3.6,5.3,92,149,25,10,70
MAZDA,Mazda3,2.0 122ps GT Sport / Black Leather (11/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,7.3,5.4,4.8,5.8,127,409,51,20,65
MAZDA,Mazda3,2.0 122ps GT Sport Auto / Black Leather (11/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,8.3,5.9,5.3,6.2,140,158,14,12,65
MAZDA,Mazda3,2.0 122ps GT Sport Edition / Black Leather (11/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,7.3,5.4,4.8,5.8,127,409,51,20,65
MAZDA,Mazda3,2.0 122ps GT Sport Edition Auto / Black Leather (11/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,8.3,5.9,5.3,6.2,140,158,14,12,65
MAZDA,Mazda3,2.0 122ps GT Sport Tech / Black Leather (11/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,7.3,5.4,4.8,5.8,127,409,51,20,65
MAZDA,Mazda3,2.0 122ps GT Sport Tech Edition / Black Leather (11/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,7.3,5.4,4.8,5.8,127,409,51,20,65
MAZDA,Mazda3,2.0 122ps SE-L / Black Cloth (11/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,7.2,5.3,4.7,5.6,124,409,51,20,65
MAZDA,Mazda3,2.0 122ps SE-L Lux / Black Cloth (11/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,7.2,5.3,4.7,5.6,124,409,51,20,65
MAZDA,Mazda3,2.0 122ps SE-L Lux Auto / Black Cloth (11/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,8.2,5.8,5.2,6.1,138,158,14,12,65
MAZDA,Mazda3,2.0 122ps Sport Lux / Black Cloth (11/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,7.3,5.4,4.8,5.8,127,409,51,20,65
MAZDA,Mazda3,2.0 122ps Sport Lux Auto / Black Cloth (11/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),90,8.3,5.9,5.3,6.2,140,158,14,12,65
MAZDA,Mazda3,2.0 186ps GT Sport / Black Leather (11/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,6.5,5,4.7,5.6,121,127,11,29,66
MAZDA,Mazda3,2.0 186ps GT Sport Auto / Black Leather (11/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.3,5.5,5.2,6.5,137,160,14,21,66
MAZDA,Mazda3,2.0 186ps GT Sport Edition / Black Leather (11/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,6.5,5,4.7,5.6,121,127,11,29,66
MAZDA,Mazda3,2.0 186ps GT Sport Edition Auto / Black Leather (11/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.3,5.5,5.2,6.5,137,160,14,21,66
MAZDA,Mazda3,2.0 186ps GT Sport Tech / Black Leather (11/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,6.5,5,4.7,5.6,121,127,11,29,66
MAZDA,Mazda3,2.0 186ps GT Sport Tech / Burgundy Leather (11/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,6.5,5,4.7,5.6,121,127,11,29,66
MAZDA,Mazda3,2.0 186ps GT Sport Tech Edition / Black Leather (11/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,6.5,5,4.7,5.6,121,127,11,29,66
MAZDA,Mazda3,2.0 186ps SE-L Lux / Black Cloth (11/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,6.5,4.9,4.6,5.4,118,127,11,29,66
MAZDA,Mazda3,2.0 186ps Sport Lux / Black Cloth (11/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,6.5,5,4.7,5.5,120,127,11,29,66
MAZDA,Mazda3,2.0 186ps Sport Lux Auto / Black Cloth (11/21),A6,Automatic,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,7.3,5.5,5.2,6.5,137,160,14,21,66
MAZDA,Mazda3,Saloon 2.0 186ps GT Sport / Black Leather (11/21),M6,Manual,1998,Petrol,Mild Hybrid Electric Vehicle (MHEV),137,6.4,4.9,4.6,5.3,117,127,11,29,65
